fideid, riskscore, gamecount, oprating 
24605611, 137.09493272703995, 28, 2239.1071428571427 
24606812, 134.21654651567596, 49, 2300.673469387755 
24614386, 132.67095302799927, 45, 2256.3555555555554 
24614734, 132.5052565561517, 26, 2217.423076923077 
24620998, 132.25809781835616, 27, 2183.4444444444443 
24621382, 131.50119786766933, 31, 2348.7741935483873 
24622001, 138.76355427985632, 21, 2205.4761904761904 
24623075, 129.56782534065542, 38, 2285.9473684210525 
24624322, 135.77028214437024, 31, 2410.8387096774195 
24624632, 134.6685331568076, 76, 2465.2236842105262 
24633569, 135.03377686983328, 70, 2313.8142857142857 
246336, 137.68651450792956, 39, 2041.3333333333333 
24634468, 130.01047528824978, 22, 2278.9545454545455 
24637416, 135.99429930355655, 22, 2084.5 
24638056, 136.0058553518301, 26, 2309.1153846153848 
24647837, 137.5604863924678, 26, 2297.076923076923 
24650684, 137.75709430159134, 84, 2429.7738095238096 
24651516, 135.07364340180953, 123, 2553.6260162601625 
24652644, 136.53470228725098, 67, 2371.6417910447763 
24654647, 132.79686450947602, 23, 2207.8695652173915 
24656151, 137.13703728770335, 21, 2203.285714285714 
24656666, 133.5731671326572, 25, 2362.8 
24660256, 131.6310386918045, 28, 2298.714285714286 
24660752, 137.12188301488973, 21, 2319.190476190476 
24662259, 133.17609130495842, 31, 2424.1290322580644 
24662402, 129.79319722905305, 41, 2277.2195121951218 
24670057, 134.848166280231, 48, 2309.6666666666665 
24671827, 136.13922447376402, 46, 2377.304347826087 
24679933, 134.61153575186307, 26, 2227.653846153846 
24684074, 132.35154076338128, 89, 2403.6629213483147 
24692018, 131.76502088347178, 52, 2372.403846153846 
24695653, 131.39368750390923, 63, 2382.5238095238096 
248886, 130.67985147260973, 32, 2117.71875 
2500124, 131.59531582527202, 25, 2205.32 
25001574, 134.06719648123556, 22, 2222.181818181818 
25002112, 138.8063994526215, 30, 2443.1666666666665 
2500230, 135.77680193556185, 21, 1983.5238095238096 
25002767, 133.7524191071358, 120, 2341.775 
2500434, 133.761067892428, 32, 2189.28125 
25005600, 131.86535942481927, 39, 2144.3076923076924 
25006479, 132.43046111357873, 99, 2371.2727272727275 
2500698, 141.01936295712537, 26, 2080.653846153846 
2500736, 131.69973552818627, 33, 2076.0 
2500833, 129.87398651763434, 26, 2256.153846153846 
2500884, 139.00308871232787, 21, 2013.8095238095239 
2500892, 132.74069398892328, 21, 2179.904761904762 
25008986, 135.90197466557012, 49, 2130.1428571428573 
25010352, 132.77619363151828, 24, 2385.6666666666665 
2501198, 135.39647553282654, 23, 2351.0 
25013971, 133.52799334151987, 42, 2214.5476190476193 
2501430, 136.44120197996267, 45, 2308.0 
25014510, 135.1437441954911, 48, 2195.0833333333335 
2501511, 133.96181048707825, 34, 2178.5882352941176 
2501570, 134.1630849774915, 33, 2221.969696969697 
25017969, 130.27604853083028, 60, 2306.15 
2501872, 140.07565569886071, 23, 2150.608695652174 
2501961, 135.88344181068385, 56, 2268.5 
25033972, 132.55316755778992, 36, 2301.75 
25034430, 134.3586614737333, 90, 2359.5666666666666 
25035347, 137.53234555109265, 24, 2075.4583333333335 
2503999, 139.67643723384043, 29, 1953.448275862069 
25040073, 131.40576841992169, 40, 2278.375 
25041142, 130.61442200021443, 43, 2379.186046511628 
25043153, 136.9494054789189, 26, 2239.346153846154 
25048236, 135.6939591240641, 27, 2213.814814814815 
25049615, 137.11364869975878, 61, 2282.3934426229507 
25050389, 135.30358422802797, 71, 2226.323943661972 
25059530, 136.2045758792146, 176, 2542.3920454545455 
25060015, 137.6514006386861, 35, 1492.1714285714286 
25060783, 138.7930556405637, 83, 2273.9518072289156 
25071688, 134.49208271194257, 48, 2278.7083333333335 
25072846, 132.56197919650234, 43, 2343.8372093023254 
25073060, 133.21562087254796, 55, 2407.3636363636365 
25073230, 135.64326981767775, 58, 2245.3275862068967 
25075772, 133.69404760189295, 30, 2271.2 
2507986, 127.26320818393172, 23, 2000.9130434782608 
2508524, 134.05969922047572, 31, 2229.3225806451615 
25091468, 135.1507035192618, 35, 2305.6 
25092340, 135.8360424664957, 191, 2595.832460732984 
2509393, 134.45287997845608, 28, 2031.8214285714287 
2509571, 140.4161781487302, 28, 2068.035714285714 
2509580, 137.15859878627472, 44, 2137.8863636363635 
25096990, 135.1085277512693, 54, 2111.462962962963 
2510243, 142.33623386655364, 37, 2018.8648648648648 
2510294, 129.64845429782213, 21, 2066.0476190476193 
2511282, 131.58782577607727, 21, 2017.0 
25689347, 133.76667995463586, 29, 2073.7586206896553 
25796178, 136.2565276887041, 89, 2202.1348314606744 
25870750, 137.4417001302392, 31, 1920.741935483871 
25965360, 136.30308779628893, 32, 2308.90625 
2600013, 131.43292272883838, 46, 2277.978260869565 
2600072, 134.27593292406272, 25, 2225.76 
2600170, 134.98804340249765, 25, 2257.32 
2600226, 134.75290340166754, 28, 2165.3571428571427 
2601079, 136.29993577198746, 33, 2215.151515151515 
26021986, 131.83787831046067, 21, 2231.809523809524 
26028654, 137.60528974404318, 26, 2354.3076923076924 
26028999, 135.86534057102585, 21, 2333.3809523809523 
2603659, 132.1904551255072, 24, 2223.875 
26042410, 127.04359265460461, 26, 2308.5384615384614 
2604264, 134.16404984417244, 36, 2171.027777777778 
2604922, 136.41212759679146, 36, 2387.25 
2605058, 132.63235954630778, 42, 2396.7619047619046 
2606577, 135.2052419717994, 37, 2370.4324324324325 
2606674, 135.52150873112888, 23, 2249.9565217391305 
2606771, 131.0381093742453, 101, 2533.3465346534654 
2606879, 130.958778434045, 25, 2183.28 
26092131, 132.93002036277747, 45, 2399.8888888888887 
26093189, 133.59962313620753, 23, 2358.9565217391305 
2611651, 138.80675134471815, 34, 2256.3529411764707 
2613280, 128.23447029256428, 33, 2383.4848484848485 
2614782, 131.96624658959814, 85, 2221.6823529411763 
2616378, 136.1630955260088, 28, 2302.6785714285716 
2616688, 136.85724799175378, 37, 2272.837837837838 
2617188, 138.66035755821545, 33, 2238.4848484848485 
2618150, 135.06403293017567, 31, 2175.2903225806454 
2619156, 139.5466377387069, 22, 2125.3636363636365 
2619644, 137.8192991673683, 53, 2075.3584905660377 
2619750, 136.33147794639066, 32, 2149.8125 
2619903, 129.73037787256243, 41, 2022.8048780487804 
2620049, 137.69731796589812, 97, 2196.6082474226805 
2620090, 133.79250920263016, 33, 2160.060606060606 
2620472, 136.13013308039228, 23, 2187.9565217391305 
2620740, 136.28888965961207, 28, 2199.5 
2624770, 132.17506255171972, 22, 2023.3636363636363 
2624893, 136.08267054267853, 32, 1939.78125 
2624907, 139.8514820047131, 39, 2016.5128205128206 
2628236, 134.0375948337552, 22, 1960.3636363636363 
2632527, 134.31588942703803, 32, 2051.0 
2800012, 136.2381388492919, 21, 2336.0 
2800039, 131.77073816001487, 48, 2365.75 
2800047, 139.6087582708939, 27, 2366.5555555555557 
2800071, 137.18045548798884, 21, 2290.2380952380954 
2800101, 133.93490929223307, 37, 2377.4864864864867 
2800209, 131.7554456730161, 45, 2231.511111111111 
2800403, 136.24752893126765, 35, 2217.4 
2800476, 136.17162562174752, 29, 2124.344827586207 
2800705, 131.93330567310485, 39, 2443.2051282051284 
2800802, 139.00068573373957, 50, 2357.72 
2801639, 136.1727926864227, 25, 2202.68 
2801698, 134.5414157677763, 23, 2441.5652173913045 
2801892, 131.99128077567738, 37, 2175.2432432432433 
2801914, 134.5771913559023, 101, 2458.871287128713 
2801990, 132.20625296563753, 98, 2533.4795918367345 
2802007, 134.27162183627468, 29, 2478.206896551724 
2802090, 129.79672159313057, 41, 2361.9024390243903 
2803828, 130.59190728519434, 66, 2493.878787878788 
2804158, 133.53523398595203, 24, 2408.125 
2804336, 131.77195785260167, 21, 2443.0 
2804344, 133.30654423826522, 237, 2475.2194092827003 
2805642, 135.47042249279306, 43, 2554.3488372093025 
2805677, 132.35154163653755, 147, 2662.013605442177 
2806070, 130.0269664986019, 51, 2427.156862745098 
2806851, 128.7409399082407, 82, 2568.8658536585367 
2807394, 130.49144873989238, 43, 2415.3023255813955 
2808528, 138.11973483775657, 23, 2432.0434782608695 
2809052, 135.02238258354913, 82, 2550.548780487805 
2809958, 134.83446571158694, 83, 2476.578313253012 
2810280, 136.93022603387587, 32, 2370.96875 
2810301, 129.78195114326803, 26, 2399.153846153846 
2810549, 133.6618489619749, 44, 2374.840909090909 
2810964, 136.6312017910531, 44, 2347.0227272727275 
2811472, 139.65521916809956, 26, 2382.423076923077 
2811529, 138.42941075402004, 48, 2265.2708333333335 
2811634, 133.79049495935217, 126, 2403.095238095238 
2812320, 130.75089661017887, 23, 2375.5652173913045 
2812398, 127.7330554199256, 24, 2299.4583333333335 
2813394, 135.30143005570247, 50, 2238.08 
2813408, 131.7727782977793, 70, 2310.2 
2813416, 133.73070200990364, 93, 2418.2365591397847 
2813742, 135.38067693930523, 57, 2274.1929824561403 
2814790, 134.60395098734057, 42, 2390.690476190476 
2815109, 138.95126527952362, 23, 1918.9565217391305 
2815400, 139.12609537931672, 49, 2251.8571428571427 
2815532, 132.94342063751822, 41, 2358.7073170731705 
2815770, 133.66825026555594, 78, 2380.858974358974 
2816393, 141.5851278948668, 36, 2051.5833333333335 
2816453, 130.92760526325526, 26, 2125.3846153846152 
2816750, 142.77351226853852, 32, 2240.15625 
2816776, 132.11322064983543, 35, 2297.6 
2816784, 129.91895985593416, 43, 2180.3953488372094 
2817144, 135.83231224159482, 22, 2272.409090909091 
2817247, 133.48640907550015, 39, 2326.4871794871797 
2817276, 131.18638808820236, 63, 2250.285714285714 
2818434, 133.28457450694245, 35, 2057.8 
2820242, 135.94800295809733, 54, 2228.685185185185 
2822237, 132.8236065915686, 41, 2329.8536585365855 
2822776, 139.06851868132063, 25, 2219.6 
2831193, 131.23473280315596, 22, 1651.909090909091 
2900017, 133.6188184329162, 96, 2448.4583333333335 
2900050, 130.03462783483565, 25, 2211.36 
2900084, 135.06307292332176, 92, 2743.2608695652175 
2900165, 132.79425681312938, 62, 2274.8064516129034 
2900394, 132.46782213820399, 79, 2390.1012658227846 
2900440, 131.41285271596038, 53, 2349.735849056604 
2901188, 128.46056797021234, 24, 2277.2083333333335 
2901773, 132.8709061808286, 24, 2259.25 
2902257, 136.7630295511273, 171, 2418.1169590643276 
2905540, 133.24598237694295, 182, 2597.4175824175823 
2905710, 129.8429350648605, 63, 2346.4444444444443 
2906139, 132.71660353641042, 30, 2266.0 
2907127, 130.9425920993771, 49, 2409.6530612244896 
2907712, 132.7930002300828, 52, 2364.8653846153848 
2907798, 129.13203453092345, 25, 2160.44 
2908549, 135.51834188785148, 77, 2403.6493506493507 
2911086, 132.90250938010698, 56, 2355.7678571428573 
2914794, 131.22647973630274, 32, 2267.9375 
2915138, 133.8423304203826, 70, 2245.8 
2915235, 138.2337292934868, 117, 2270.5384615384614 
2915405, 137.22160996324337, 86, 2189.686046511628 
2916711, 134.69627889925914, 46, 2155.695652173913 
2917173, 134.6567112597592, 77, 2319.5454545454545 
2918927, 136.65706231380528, 30, 2285.633333333333 
2921103, 129.61252858763638, 25, 2246.92 
2921642, 133.91838793784015, 26, 2199.6153846153848 
2922029, 136.64464829751725, 63, 2141.9206349206347 
2924056, 133.9252298326322, 21, 2058.3333333333335 
2925397, 131.26502941413185, 22, 2298.590909090909 
3000010, 132.72107548212185, 98, 2333.8367346938776 
3000028, 133.8447361409506, 76, 2283.6710526315787 
3000311, 137.75662945847077, 38, 2049.8684210526317 
3000354, 137.69736360131142, 30, 2080.4666666666667 
3000400, 135.96798094094768, 56, 2120.089285714286 
3000419, 138.0393406735996, 26, 1847.3846153846155 
3000451, 133.96056581639158, 22, 1996.8636363636363 
300047, 131.90081062358362, 36, 2276.75 
3000486, 131.11126319817407, 47, 2173.1702127659573 
3000494, 136.16378130137426, 36, 2057.6944444444443 
3000508, 130.71670603858448, 34, 2192.5882352941176 
300071, 128.416256522973, 75, 2496.2533333333336 
3000850, 130.34580672071024, 31, 1934.4516129032259 
300110, 133.39520734085718, 46, 2300.2608695652175 
3001245, 136.41906002203265, 32, 1954.5625 
3001270, 140.06691263807053, 30, 1958.3666666666666 
3001288, 134.72803856770923, 44, 2336.6363636363635 
300128, 128.82927602990003, 28, 2366.0714285714284 
3001571, 140.1661134862356, 23, 2212.0434782608695 
300160, 131.3408999574608, 23, 2359.086956521739 
3001717, 129.87379738218416, 45, 2205.222222222222 
300179, 131.79022692346277, 23, 2277.608695652174 
3002179, 137.30946009022531, 50, 2122.86 
300306, 135.566933703505, 41, 2403.5853658536585 
3003612, 136.36371835858802, 35, 1729.9714285714285 
3003809, 131.84337232877598, 51, 2231.4901960784314 
3005011, 139.74356698119752, 49, 1817.3877551020407 
3005062, 133.51601878205489, 33, 1898.4242424242425 
300535, 129.34194024350745, 36, 2399.6666666666665 
300560, 132.38295457314607, 41, 2437.5853658536585 
300586, 135.1954237461458, 50, 2199.0 
300632, 127.83991639759643, 36, 2092.6944444444443 
300659, 133.83847207626408, 47, 2363.531914893617 
3006778, 136.15441170759266, 30, 1869.8333333333333 
300683, 138.5153016638389, 21, 2108.809523809524 
3007448, 134.22945655802104, 29, 1975.8275862068965 
3007570, 133.7895960645476, 21, 1897.2857142857142 
3007642, 133.35715806824743, 39, 2027.8461538461538 
3007669, 131.44155366053772, 51, 2003.9803921568628 
3008959, 137.43282412212423, 25, 1736.4 
3009157, 140.3402386559593, 34, 1874.6176470588234 
3009530, 139.41792242799056, 31, 1542.3870967741937 
3009785, 134.7722240192887, 35, 1776.2571428571428 
3009939, 129.05551524119497, 22, 1809.5454545454545 
300993, 136.41871831790874, 60, 2218.55 
3010066, 142.76169591036575, 42, 1899.0238095238096 
3010449, 140.05574333033516, 31, 1733.2903225806451 
3010805, 144.4632685635257, 25, 1627.72 
3011127, 134.04242588145593, 27, 1529.3703703703704 
3011496, 132.18978497233246, 22, 1669.5 
301175, 135.05524105341914, 28, 2263.25 
301183, 130.60657167718537, 32, 2171.28125 
301264, 132.51671179361176, 75, 2403.0666666666666 
301477, 135.71197007752917, 23, 2202.6521739130435 
301647, 132.26098697796985, 28, 2236.4285714285716 
301841, 133.95556450657622, 29, 2339.5172413793102 
302244, 134.0767701797374, 51, 2105.901960784314 
302759, 133.033052414839, 80, 2365.725 
302996, 136.51548227020328, 25, 2057.92 
303224, 135.17738401876974, 28, 2388.5 
303690, 128.64065753848948, 26, 2270.576923076923 
303976, 137.41253936490622, 22, 2244.0 
304760, 133.3667139301588, 90, 2426.4222222222224 
304824, 133.04683084195048, 56, 2158.714285714286 
305200, 127.97884403390321, 21, 2239.6190476190477 
305243, 136.79537106172356, 84, 2277.1309523809523 
305650, 132.0754585861888, 58, 2031.9655172413793 
307033, 137.19162535706272, 39, 2172.4102564102564 
307106, 134.04950387189305, 32, 2252.46875 
307165, 134.61187551953645, 80, 2406.9875 
307424, 138.84607499246286, 28, 2434.5714285714284 
307432, 130.53869995583452, 28, 2227.0714285714284 
307440, 134.31367928479852, 37, 2126.7297297297296 
308560, 131.537047140833, 23, 2251.1304347826085 
308633, 132.90508304945115, 24, 2345.6666666666665 
308781, 135.83964230041173, 31, 2248.7419354838707 
30900255, 135.14145568484523, 45, 2312.8888888888887 
30901561, 131.0539477040032, 99, 2454.8585858585857 
30903114, 136.55624432391514, 38, 2269.5526315789475 
30908124, 137.6712068805894, 26, 2376.846153846154 
30908132, 134.07470814321672, 49, 2269.4897959183672 
30908604, 128.77579402850844, 25, 2338.2 
30908922, 135.64748607849154, 50, 2179.22 
30909040, 137.57993328290664, 76, 2276.407894736842 
309095, 134.49413408549609, 211, 2614.104265402844 
30909694, 136.13994107819184, 84, 2452.9166666666665 
30911370, 134.50911996189268, 75, 2427.76 
309125, 127.12516419019857, 21, 2110.3809523809523 
30914477, 141.0619672917132, 25, 2390.2 
30919754, 143.12542582429847, 23, 2438.217391304348 
30919991, 133.6144365026335, 50, 2246.0 
30920019, 133.86407295803357, 92, 2346.945652173913 
30920302, 143.27630852601416, 29, 2171.862068965517 
30931835, 133.0387508998872, 41, 2368.390243902439 
30931967, 134.4374044190398, 51, 2279.627450980392 
30939941, 136.11259264834356, 21, 2116.9523809523807 
30940303, 136.17258055427962, 22, 2262.7272727272725 
309656, 133.1987241681975, 44, 2228.068181818182 
310204, 135.12492090425434, 138, 2525.3333333333335 
311030, 134.26754794633214, 47, 2293.127659574468 
311111, 133.04122650712563, 25, 2270.72 
311707, 133.28594095342618, 76, 2413.184210526316 
311928, 129.71746455803495, 23, 2116.086956521739 
313998, 134.7486104015968, 32, 2256.15625 
315060, 130.60765739015184, 32, 2219.625 
315222, 132.04255036386874, 26, 2133.730769230769 
315303, 137.05414881775374, 42, 2349.0714285714284 
316385, 135.7398934074366, 98, 2540.3469387755104 
316938, 136.92144009315416, 25, 2045.36 
317500, 133.12629787844267, 24, 2298.9583333333335 
318299, 136.9530905530356, 32, 2359.8125 
318396, 132.31769473684653, 24, 2388.2916666666665 
3200035, 127.85924348499984, 29, 2330.793103448276 
32005504, 133.21609160807404, 20, 2143.85 
32010036, 136.44686793462, 53, 2128.3207547169814 
32010150, 130.77710223921227, 26, 2198.769230769231 
32010311, 134.43641786333663, 58, 2246.206896551724 
32011601, 135.85471621045448, 62, 2427.8870967741937 
320242, 136.30033082133585, 46, 2223.391304347826 
3202534, 135.773890963627, 32, 2308.75 
32029969, 132.60657462243736, 26, 2184.4615384615386 
3203301, 130.55864986132204, 45, 2291.177777777778 
3203689, 135.4546046363673, 27, 2231.296296296296 
3203824, 134.8471668357399, 121, 2371.719008264463 
32041543, 131.52970265370502, 23, 2261.478260869565 
3204405, 135.7285141129247, 27, 2306.814814814815 
32045611, 137.2490692876905, 28, 2126.75 
3204731, 134.78651463551287, 32, 2303.59375 
32049048, 133.09586636621367, 54, 2291.203703703704 
32059566, 132.26438239482985, 56, 2363.8571428571427 
32060777, 130.2889681875059, 23, 2286.0 
32065698, 138.67023395099136, 32, 2116.8125 
32065930, 135.1009993276205, 30, 2000.1 
32067607, 131.5300195853079, 77, 2287.7402597402597 
3206882, 133.86586245709555, 69, 2407.391304347826 
32074980, 139.26605762618252, 33, 2098.757575757576 
32080190, 138.88191890929556, 66, 2407.6363636363635 
32082681, 138.9431823578102, 32, 2073.09375 
32084030, 133.29196594615155, 49, 2298.795918367347 
3208516, 131.9121400999169, 22, 1905.0454545454545 
32086296, 139.98948425324917, 22, 2134.8636363636365 
32086385, 133.9726323009687, 21, 1888.857142857143 
32086440, 132.5483064554564, 30, 2085.733333333333 
32086857, 135.9500544083584, 26, 2278.153846153846 
32089147, 132.30584989036672, 33, 2130.3030303030305 
3208923, 134.87847941325975, 67, 2486.313432835821 
32096542, 133.79286768635194, 44, 2205.3863636363635 
32096585, 132.14718054199034, 108, 2457.537037037037 
32098952, 134.0859675555291, 36, 2251.5 
321133, 128.52310346967312, 26, 2371.230769230769 
321141, 138.20937415255327, 38, 2360.4210526315787 
3211681, 134.28018294501632, 29, 2289.2413793103447 
3219941, 133.23215169400734, 41, 2255.3414634146343 
322016, 134.20628351767567, 30, 2242.233333333333 
322121, 134.91338354313245, 42, 2461.5714285714284 
3221385, 131.98841854822712, 25, 2241.36 
322156, 133.62252649475178, 45, 2450.3333333333335 
322202, 135.9971107451571, 25, 2482.84 
322237, 130.85389150176118, 52, 2398.5384615384614 
3228690, 129.49692023298715, 25, 2219.24 
322890, 137.14665997834183, 27, 2383.6296296296296 
323195, 140.17529815071785, 30, 2247.733333333333 
324226923, 134.74406728634654, 25, 1962.8 
3243591, 138.95531315908283, 27, 2144.5925925925926 
325511, 137.40485817018336, 80, 2362.525 
325740, 132.83807838047633, 134, 2387.634328358209 
329517, 132.2847479881733, 27, 2290.814814814815 
330027, 132.36575606262554, 78, 2372.3333333333335 
3301478, 131.7884004937398, 28, 2299.6785714285716 
330221, 136.39042831558993, 34, 2183.323529411765 
3303187, 139.61341488034756, 26, 2112.230769230769 
330590, 130.4421125859651, 34, 2418.1470588235293 
331708, 132.6559555343724, 72, 2429.6805555555557 
332127, 134.35925303411594, 36, 2279.1944444444443 
332330, 133.6956494714404, 21, 2229.3333333333335 
333190, 135.94232089852346, 21, 2046.6190476190477 
334030, 139.8111075066051, 26, 2134.730769230769 
338176, 133.38742498538716, 51, 2326.6862745098038 
339369, 140.57518499363687, 31, 2239.8064516129034 
3400042, 134.25656742002792, 109, 2305.4036697247707 
3404650, 131.54525095483177, 61, 2471.098360655738 
3406903, 131.84194925822285, 22, 2267.4545454545455 
3407128, 135.89112436881908, 69, 2384.5942028985505 
3409350, 134.264420882647, 103, 2465.233009708738 
3409392, 132.49600241028799, 76, 2310.9868421052633 
3409422, 129.36072390202236, 32, 2380.0625 
34100200, 130.94089513022195, 108, 2251.8425925925926 
34101257, 135.39466415868637, 38, 2217.9473684210525 
34101737, 137.90127524534765, 55, 2260.163636363636 
34105414, 132.96507743299753, 72, 2347.2083333333335 
34106615, 135.96145272499945, 140, 2261.4857142857145 
34106623, 134.64688013889622, 27, 2033.7777777777778 
34107468, 134.34697601426112, 27, 2090.0 
34108324, 134.06458627279105, 25, 2175.96 
34108570, 131.71907223393015, 27, 2229.814814814815 
34110981, 132.44573173759292, 36, 2112.8055555555557 
34111422, 138.51667622476285, 53, 2195.811320754717 
34111546, 138.5390683841294, 64, 2134.21875 
34111597, 135.19609372181407, 25, 1988.84 
34115428, 136.62951732896306, 68, 2152.8823529411766 
34119741, 136.66249533158648, 25, 2029.96 
34119962, 132.6266062335887, 136, 2392.823529411765 
34124184, 132.48144975489012, 77, 2238.818181818182 
34125911, 137.07978162639174, 24, 2175.625 
34126268, 130.74780317885316, 21, 2354.5238095238096 
34126535, 136.3316879026593, 29, 2240.206896551724 
34126926, 139.77564608538694, 22, 1909.6363636363637 
34127035, 134.50067601231783, 139, 2214.2589928057555 
34127698, 137.75329841750795, 42, 1994.5 
34134015, 135.3903131717361, 74, 2367.108108108108 
34135224, 133.27055408612924, 39, 2351.3333333333335 
34136204, 135.62482463825603, 45, 2215.488888888889 
34139360, 135.41698015128185, 113, 2310.0619469026547 
34142913, 129.24132500807963, 25, 2124.36 
3414370, 138.07952103712387, 23, 2228.0 
34146919, 132.57890558527373, 39, 2103.4102564102564 
34147222, 137.48114576660814, 21, 2135.3333333333335 
34147290, 132.45580393934614, 67, 2185.4776119402986 
34152536, 132.7522560819708, 30, 2235.633333333333 
34153575, 130.88832766972368, 26, 2243.0384615384614 
34155748, 138.86964078206867, 84, 2332.7738095238096 
34159867, 134.94656361544233, 138, 2447.710144927536 
3416097, 134.59518830223186, 60, 2187.366666666667 
34161047, 135.58009617664527, 63, 2295.0476190476193 
3416291, 135.32066247102736, 55, 2206.909090909091 
34164453, 130.87686638919683, 22, 2228.8636363636365 
34164550, 136.71211906417807, 41, 2264.829268292683 
34165980, 135.79132034073675, 46, 2020.608695652174 
34166146, 133.57739366985564, 48, 2130.625 
34166278, 138.21561131161297, 38, 2079.157894736842 
34167061, 134.78675810882132, 21, 2079.4285714285716 
34168785, 137.4211423034147, 46, 2213.217391304348 
34170712, 133.76678416795173, 25, 2306.32 
34171409, 133.2283035527847, 33, 2218.242424242424 
34171980, 138.29857692467974, 30, 2175.8 
34178829, 139.37926655940163, 36, 2196.472222222222 
34183644, 137.49183382907486, 42, 2173.5476190476193 
34184934, 130.41342550001002, 80, 2347.7375 
3418723, 136.0571417240709, 43, 2076.7906976744184 
34187500, 131.0851108744584, 25, 2289.52 
34187534, 135.0662162630247, 69, 2216.478260869565 
34188859, 136.61301421274553, 70, 2251.3142857142857 
34189120, 133.01402979877983, 43, 2175.5813953488373 
34191442, 138.97961589826318, 34, 2193.764705882353 
34199680, 135.381037420137, 23, 2020.0869565217392 
34199982, 134.51649680703807, 27, 2161.4074074074074 
34212752, 131.87601312617394, 25, 1940.6 
34215425, 137.41548044434407, 32, 2249.09375 
3424634, 144.04521878610265, 21, 1806.952380952381 
344338, 128.18433228900156, 22, 2157.318181818182 
34503676, 134.55225075268882, 23, 2091.1304347826085 
34504290, 135.33058109825444, 27, 1713.148148148148 
34506748, 139.11436408996022, 22, 1967.6363636363637 
34506896, 133.06769390700833, 51, 2160.901960784314 
34507108, 138.4810785123545, 22, 1830.1363636363637 
34517936, 140.00979516575134, 24, 1834.1666666666667 
34529390, 138.75463844524324, 23, 1751.8260869565217 
34533273, 135.1264952480647, 28, 2338.9285714285716 
34543279, 132.90163310512094, 68, 2324.073529411765 
34548610, 134.13196623283014, 35, 2173.1714285714284 
34556397, 134.87618197570845, 31, 2068.8387096774195 
34557431, 137.67213966590333, 40, 2138.625 
34558179, 140.94692674877808, 28, 1988.607142857143 
34561188, 134.91962691456231, 24, 2127.125 
34567615, 143.77447263810038, 24, 1784.1666666666667 
34573631, 136.7179754119684, 56, 2034.0892857142858 
34577173, 137.24373085691062, 39, 2294.230769230769 
34584684, 135.18827372995142, 25, 2165.76 
349500, 130.69765625112646, 37, 2327.0810810810813 
349526, 132.88864532046293, 27, 2114.6666666666665 
349658, 134.09843822615775, 76, 2404.3947368421054 
35002899, 136.36751327191283, 44, 2196.2272727272725 
35006908, 134.49535759787327, 29, 1964.7931034482758 
3500799, 133.0388385140053, 63, 2274.0476190476193 
35009141, 129.61546154993428, 21, 2153.4285714285716 
35009192, 132.28840645398597, 68, 2429.970588235294 
35011685, 133.51282787177024, 33, 2256.2727272727275 
35013220, 132.36577507630017, 21, 2093.809523809524 
35017152, 133.24040759961372, 32, 2265.0 
35019058, 132.60406223070532, 50, 2269.48 
350206, 129.89311999027532, 36, 2307.8611111111113 
3502317, 131.2967155859618, 28, 2391.1428571428573 
3502856, 132.05147052596402, 95, 2327.4842105263156 
35028600, 140.66028107748767, 30, 2393.1666666666665 
3503054, 135.1797714466798, 42, 2458.6428571428573 
3503240, 133.6778703279321, 189, 2696.4074074074074 
35033018, 136.85416045562803, 23, 2372.0 
3503313, 131.7192524531383, 27, 2451.740740740741 
3503321, 134.70283411053407, 53, 2499.0754716981132 
3503631, 134.1449402278199, 125, 2326.92 
3503739, 135.04190351855277, 79, 2457.8734177215188 
3504190, 135.49390348487307, 25, 2332.76 
3504409, 135.39384946188034, 52, 2462.7884615384614 
35046977, 133.5966306860285, 45, 2300.5333333333333 
3504727, 132.75846886648026, 79, 2363.3037974683543 
3504794, 130.44564342826803, 26, 2164.730769230769 
35058320, 133.7791413587385, 23, 2109.8260869565215 
3506177, 133.05435321067336, 33, 2295.6060606060605 
35061984, 134.78596282873434, 21, 2132.0 
35062352, 134.24331336489314, 23, 2131.695652173913 
3506690, 135.43879498083265, 65, 2473.9846153846156 
3507009, 133.77215678337302, 30, 2255.233333333333 
35070924, 132.88803837553772, 29, 2318.7241379310344 
35071289, 135.75191798101784, 42, 2027.5 
3507165, 134.77069829931784, 76, 2358.2236842105262 
3507424, 138.63203236149792, 27, 2442.777777777778 
35075497, 131.4175352891359, 26, 2185.269230769231 
3507700, 129.8200968079331, 30, 2200.9 
35080350, 128.76027700331142, 69, 2358.2753623188405 
35080580, 133.45302460760172, 55, 2322.3454545454547 
3508072, 132.7259645963912, 46, 2195.195652173913 
3508498, 136.67284022497995, 21, 2195.8571428571427 
35087290, 136.23663252000114, 25, 2200.0 
3508811, 132.773603363484, 40, 2396.4 
3508889, 132.9340313542585, 43, 2216.767441860465 
3509079, 139.61317644433018, 26, 2474.0384615384614 
35091484, 131.82892381650475, 21, 2248.7619047619046 
3509265, 135.1065419403054, 41, 2416.512195121951 
35092910, 136.86971221796503, 22, 2174.5454545454545 
35093290, 134.9718121757919, 36, 2168.777777777778 
35093487, 133.05191234827936, 173, 2486.21387283237 
3509362, 134.587783419924, 83, 2530.89156626506 
3511685, 137.5218057329695, 21, 2188.3809523809523 
3512673, 134.35835742729623, 56, 2274.1785714285716 
351369, 131.95069129248344, 30, 2135.0 
