fideid, sex, name, rating, country, title, k, birthday, avrisk, gamecount, oprating 
4206827, M, Souleidis Georgios, 2407, GRE, IM, 10, 1972, 137.77560488959085, 28, 2302.6428571428573 
4208935, M, Gkoumas Georgios, 2454, GRE, IM, 10, 1991, 133.2370656263699, 28, 2299.9285714285716 
4208951, M, Galopoulos Nikolaos, 2382, GRE, NULL, 10, 1993, 136.0514827853788, 26, 2442.8076923076924 
4209460, M, Kanakaris Georgios, 2391, GRE, IM, 10, 1991, 134.0093255862759, 29, 2270.655172413793 
421006, M, Starley Robert, 2020, ENG, NULL, 20, 1993, 131.9150176330421, 24, 2095.375 
4210271, M, Papadopoulos Georgios, 2333, GRE, NULL, 20, 1998, 129.0111775665265, 26, 2323.269230769231 
4211626, M, Kourousis Epameinondas, 2383, CZE, IM, 10, 1991, 131.44117760854627, 43, 2337.3720930232557 
4212312, M, Pavlidis Antonios, 2551, GRE, GM, 10, 1993, 133.52336464484569, 33, 2434.6060606060605 
4213262, F, Pavlidou Ekaterini, 2147, GRE, WIM, 20, 1993, 138.0478835748267, 23, 2101.478260869565 
421669, M, Murphy Conor E, 2422, IRL, IM, 10, 1999, 137.62334405069538, 30, 2175.1 
4221990, M, Kourkoulos-Arditis Stamatis, 2537, GRE, IM, 10, 1998, 131.4184923409369, 46, 2346.0652173913045 
422487, M, McPhillips Joseph, 2388, ENG, IM, 10, 1997, 136.26630583744296, 36, 2241.527777777778 
4229274, M, Ioannidis Evgenios, 2496, GRE, IM, 10, 2001, 129.47385182789128, 58, 2409.706896551724 
4234049, M, Kouskoutis Georgios-Alexandros, 2279, GRE, FM, 20, 2000, 138.14628315320113, 22, 2195.5454545454545 
4238044, M, Megalios Konstantinos, 2397, GRE, IM, 10, 1995, 138.66301868559157, 32, 2315.375 
4239563, M, Kalogeris Ioannis, 2412, GRE, FM, 10, 1998, 139.6048693623439, 26, 2377.1923076923076 
4239873, F, Avramidou Anastasia, 2321, GRE, FM, 20, 2000, 132.462163508279, 36, 2247.472222222222 
424269, M, Horton Andrew P, 2366, ENG, IM, 10, 1998, 141.48943003848018, 34, 2327.264705882353 
4244702, M, Koutoukidis Panagiotis, 2387, GRE, FM, 10, 1996, 132.88222899825402, 35, 2254.457142857143 
424668, M, Taylor Adam C, 2342, ENG, IM, 10, 1998, 136.38436820835042, 60, 2292.483333333333 
424773, F, Head Louise, 2015, ENG, WFM, 20, 1997, 133.96372835289915, 29, 2042.344827586207 
4251067, M, Anagnostopoulos Konstantinos, 2315, GRE, FM, 20, 1995, 138.19456907997161, 41, 2275.9268292682927 
425168, M, Myall Ivan J, 1971, ENG, NULL, 20, 1947, 136.55708453120673, 23, 2041.8260869565217 
426202, M, Verma Aditya, 2081, ENG, NULL, 40, 2004, 139.14739022187865, 21, 2085.285714285714 
4262867, M, Samaridis Konstantinos, 2053, GRE, NULL, 20, 2000, 132.38521874541263, 24, 2147.0833333333335 
4262875, M, Theodorou Nikolas, 2598, GRE, GM, 10, 2000, 133.3678799966785, 99, 2461.161616161616 
4263510, M, Koumis Filippos, 1649, GRE, NULL, 20, 1980, 139.2943617965539, 22, 1666.590909090909 
4264312, F, Tsolakidou Stavroula, 2381, GRE, IM, 10, 2000, 134.14957496140644, 71, 2270.239436619718 
426520, M, Grieve Harry, 2431, ENG, FM, 10, 2001, 130.62962284199662, 24, 2293.4166666666665 
426652, M, French Max, 2226, ENG, NULL, 20, 2002, 131.77157486617642, 36, 2210.777777777778 
4267346, M, Katopodis Dimitrios, 2284, GRE, FM, 20, 2003, 132.4038088488082, 47, 2204.468085106383 
427209, M, Villiers Thomas, 2141, ENG, CM, 20, 1992, 137.2214442883331, 48, 2131.875 
427241, M, Golding Alex, 2312, ENG, FM, 20, 2003, 133.11958960670083, 21, 2309.0476190476193 
4274300, M, Triantos Konstantinos, 2172, GRE, NULL, 20, 2002, 136.8559860428527, 29, 2224.3793103448274 
4277023, M, Alexakis Dimitris, 2465, GRE, IM, 10, 2003, 133.89174601183078, 51, 2239.9803921568628 
427756, M, Moreby James, 2347, ENG, FM, 20, 2002, 135.98757239168776, 27, 2151.740740740741 
427888, M, Ross Stuart, 1632, ENG, NULL, 20, 1957, 131.99175735119903, 23, 1920.3478260869565 
429031, M, Bin-Suhayl Ieysaa, 2230, ITA, NULL, 40, 2004, 133.25678338163323, 30, 2161.9 
4291484, M, Kasioumis Vasilios, 2347, GRE, FM, 20, 2004, 134.1571472662194, 20, 2209.35 
429317, M, Brozel Sacha, 2124, ENG, NULL, 20, 2003, 139.14573914731253, 23, 2065.478260869565 
4295099, M, Papidakis Georgios, 2184, GRE, NULL, 40, 2005, 133.81618633359284, 23, 2078.695652173913 
4295102, M, Patrelakis Evaggelos, 2375, GRE, FM, 10, 2004, 134.25439178147545, 28, 2218.1071428571427 
4295676, M, Mitsis Georgios, 2365, GRE, NULL, 20, 2002, 134.66922523660253, 68, 2310.4117647058824 
4298861, M, Chatzieleftheriou Andreas, 2352, GRE, FM, 20, 2004, 135.2876243097147, 37, 2163.3513513513512 
4298977, M, Spyropoulos Nikolaos, 2442, GRE, FM, 10, 2004, 126.99530847459386, 49, 2321.877551020408 
4300033, M, Cheng Bobby, 2576, AUS, GM, 10, 1997, 134.22072788963473, 47, 2321.7872340425533 
4303962, M, Gong Daniel Hanwen, 2327, NZL, FM, 20, 2003, 133.49626872088862, 21, 2255.5714285714284 
431311, F, Somton Anita, 1840, ENG, NULL, 40, 2004, 137.4123047021323, 24, 1895.1666666666667 
432407, M, Hill Alistair, 2171, ENG, NULL, 20, 1987, 133.7194762926415, 36, 2281.8055555555557 
435848, M, Chapman Matt, 1990, ENG, NULL, 20, 1993, 136.61421855584604, 30, 2028.8666666666666 
436224, M, Balaji Aaravamudhan, 2353, ENG, CM, 20, 2005, 140.8756138649463, 21, 2172.3333333333335 
436720, M, Munshi Aditya, 2035, ENG, CM, 40, 2004, 134.07139577473768, 41, 2186.731707317073 
436887, M, Woltery Nicolai, 1894, ENG, NULL, 40, 2004, 137.81368295053298, 28, 1979.107142857143 
437123, M, Forster Matthew, 2028, ENG, NULL, 20, 2001, 144.72850396132353, 22, 2056.2727272727275 
437484, M, Hewson Brian W R, 2028, ENG, NULL, 20, 1952, 136.57979335464458, 36, 2064.6944444444443 
438804, M, Willow Jonah B, 2409, ENG, IM, 10, 2002, 133.1831191566644, 95, 2252.7894736842104 
439339, M, Ratnesan Ranesh, 2260, ENG, CM, 40, 2005, 133.80695207915946, 42, 2139.3809523809523 
4400011, M, Zapata Alonso, 2336, COL, GM, 10, 1958, 138.78536079610527, 32, 2299.0 
4400119, M, Mendoza Rafael, 2300, COL, IM, 10, 1957, 133.420666221609, 41, 2267.731707317073 
4400240, M, Gonzalez Rodriguez Jorge A., 2246, COL, IM, 10, 1954, 128.71062474963648, 45, 2309.0 
4400348, M, Rios Parra Alejandro, 2192, COL, IM, 10, 1971, 132.4521954124368, 38, 2159.0526315789475 
4400690, F, Pachon Gutierrez Adriana Paola, 2007, COL, WFM, 20, 1996, 134.63238233880375, 47, 1983.9787234042553 
4400704, M, Ruiz Castillo Joshua Daniel, 2468, COL, GM, 10, 1997, 136.75949816554052, 67, 2365.6716417910447 
4400801, M, Escobar Forero Alder, 2510, COL, GM, 10, 1977, 131.21380698598855, 56, 2335.6964285714284 
4401131, M, Mosquera Miguel, 2371, COL, IM, 10, 1979, 134.8246684974559, 31, 2265.483870967742 
4401190, M, Cuartas Jaime Alexander, 2507, COL, GM, 10, 1975, 134.08333270332983, 62, 2304.1774193548385 
4401352, M, Ruiz Aguilar Pablo Alexander, 2188, COL, FM, 20, 1973, 139.21036959252228, 22, 2176.681818181818 
4401450, M, Morales Jhon Alexander, 2378, COL, IM, 10, 1979, 130.6616203904082, 39, 2278.0 
4401549, F, Mateus Martha, 2012, COL, WIM, 20, 1978, 138.49510995378242, 35, 1984.4285714285713 
4401557, M, Garavito Miguel Angel, 2295, COL, FM, 20, 1973, 136.0469602910738, 25, 2139.16 
4401670, F, Lizarazo Doris Liliana, 1731, COL, NULL, 20, 1986, 134.86120813361035, 34, 1794.1176470588234 
4401689, F, Morales Diana Marcela, 1848, COL, WCM, 20, 1990, 138.81182697184096, 25, 1834.48 
4401743, M, Ojeda Jesus David, 2057, COL, NULL, 20, 1989, 128.91489533658643, 29, 2094.0344827586205 
4401751, M, Tirado Juan Camilo, 2147, COL, NULL, 20, 1991, 135.60471529075366, 27, 2135.8518518518517 
4401824, M, Barrientos Sergio E, 2476, COL, GM, 10, 1986, 133.6154382998, 51, 2319.764705882353 
4401913, F, Salcedo Jackeline, 1991, COL, WFM, 20, 1998, 135.04366289422515, 24, 1968.25 
4402057, M, Valderrama Espinosa Gilberto, 2129, COL, FM, 20, 1968, 136.44122622804824, 21, 2048.7619047619046 
4402243, F, Aguilar Natalia Andrea, 1820, COL, NULL, 20, 1991, 138.8920095412255, 23, 1783.4782608695652 
4402340, F, Orozco Lina Yomayra, 2031, COL, WIM, 20, 1992, 137.91895406928273, 29, 1980.7931034482758 
4402413, F, Castrillon Gomez Melissa, 2230, COL, WIM, 20, 1995, 135.0993327996768, 74, 2130.891891891892 
4402421, F, Chirivi C Angie Lizeth, 2067, COL, WFM, 20, 1995, 138.0576849287209, 31, 1895.6451612903227 
4402472, F, Rivera Ingris, 2223, COL, WIM, 20, 1988, 137.9660353908395, 46, 2042.7608695652175 
4402529, M, Mateus Alejandro, 2308, COL, FM, 20, 1986, 131.94258443612276, 37, 2223.5675675675675 
4402618, F, Franco Valencia Beatriz Irene, 2133, COL, WGM, 20, 1987, 132.71880114929584, 54, 2027.1666666666667 
4402707, M, Panesso Rivera Henry, 2346, COL, IM, 10, 1988, 125.8098148318881, 46, 2268.3478260869565 
4402880, M, Pardo Alejandro, 2151, COL, FM, 20, 1982, 135.37604365290534, 29, 2081.4137931034484 
4402898, M, Navia Alvarez Edwin Adrian, 2023, COL, FM, 20, 1978, 129.2734738325028, 22, 2066.0454545454545 
4403002, M, Narvaez Ramirez Faber Alberto, 2076, COL, FM, 20, 1983, 138.23380247310274, 25, 2005.68 
4403061, F, Chirivi C Jenny Astrid, 2132, COL, WIM, 20, 1990, 133.87704934717698, 42, 2058.595238095238 
4403070, F, Franco Valencia Angela, 2061, COL, WIM, 20, 1987, 134.7480910974006, 72, 2113.277777777778 
4403096, F, Herrera Milena, 2013, COL, WIM, 20, 1989, 134.5682671164208, 30, 1916.0666666666666 
4403177, M, Arenas David, 2431, COL, GM, 10, 1991, 134.4155311660283, 64, 2329.53125 
4403266, M, Herrera Juan Sebastian, 2297, COL, FM, 20, 1991, 137.0299182471835, 36, 2185.6666666666665 
4403304, M, Sanchez Sebastian Felipe, 2427, COL, IM, 10, 1989, 132.12489328704336, 31, 2346.1290322580644 
4403690, M, Nunez V Gustavo Eduardo, 2212, COL, FM, 20, 1980, 132.57991722547982, 30, 2141.733333333333 
4403703, M, Martinez Julian, 2141, COL, FM, 20, 1982, 134.29217943663593, 24, 2117.2916666666665 
4403940, M, Rios Cristhian Camilo, 2456, COL, GM, 10, 1993, 134.31499553138593, 88, 2339.5227272727275 
4404017, M, Hernandez Sanchez Jairo Andres, 2378, COL, IM, 10, 1995, 136.56345157434535, 26, 2366.076923076923 
4404025, M, Martinez Romero Martin, 2412, COL, IM, 10, 1995, 133.4149148058079, 52, 2246.653846153846 
4404467, M, Cifuentes John Jairo, 2199, COL, IM, 20, 1982, 132.74329151782874, 32, 2155.625 
4404580, F, Castro Natalia Patricia, 1964, COL, WIM, 20, 1993, 131.6098221020688, 32, 2007.84375 
4404653, F, Matta Paola Andrea, 1921, COL, NULL, 20, 1981, 134.86020961077472, 24, 1920.75 
4404815, M, Cadena M Gustavo Adolfo, 2205, COL, FM, 20, 1993, 125.0468119845596, 23, 2100.9565217391305 
4404998, M, Becerra Juan David, 2292, COL, FM, 20, 1991, 139.83281699111703, 48, 2212.4166666666665 
4405790, M, Torres Juan Camilo, 2304, COL, FM, 20, 1993, 133.60076402616542, 37, 2244.7297297297296 
4406290, M, Escobar Medina Andres F, 2325, COL, FM, 20, 1993, 133.23505958707844, 43, 2180.3720930232557 
4406656, M, Vargas Arteaga Alexis, 2214, COL, FM, 20, 1989, 134.2961110246601, 22, 2179.5 
4407091, F, Lugo Lozano Luz Adriana, 1911, COL, NULL, 20, 1994, 133.99250701714496, 21, 1890.3809523809523 
4408039, M, Blandon Luis Guillermo, 2251, COL, IM, 20, 1998, 133.96541371288797, 38, 2165.8947368421054 
4408713, F, Rosado Perez Maria Jose, 1817, COL, WCM, 20, 2000, 133.5780510223794, 29, 1792.2758620689656 
44105681, M, Makarian Rudik, 2505, FID, IM, 10, 2004, 136.19940338753736, 110, 2339.0454545454545 
44111436, M, Cherednichenko Dmitrij, 2223, RUS, FM, 20, 2000, 132.38837917515536, 35, 2236.885714285714 
44126727, M, Krasikov Vladislav, 2278, RUS, FM, 20, 2000, 129.53679808558502, 26, 2218.5 
4412818, M, Martinez Paipa Hernan, 1731, COL, NULL, 20, 1971, 132.51868546061976, 36, 1884.138888888889 
44131186, M, Zaika Daniil, 2328, RUS, FM, 20, 2002, 136.91371849631352, 40, 2265.05 
44131232, M, Khudyakov Stanislav, 2263, RUS, NULL, 20, 2000, 137.30688363720856, 25, 2142.32 
4413490, M, Sepulveda Julio Orlando, 1996, COL, NULL, 20, 1947, 141.63318022200002, 24, 2011.3333333333333 
44134932, M, Kuzmin Roman, 2248, FID, FM, 20, 2006, 129.1039727134597, 27, 2040.7777777777778 
44136242, M, Khaliullin Albert, 2001, RUS, NULL, 40, 2005, 132.36028406263495, 25, 2193.92 
44144474, M, Vetokhin Savva, 2354, RUS, IM, 10, 2009, 131.72846444526755, 33, 2192.818181818182 
44148402, M, Putrenko Kirill, 2052, FID, NULL, 40, 2006, 129.4710307500477, 22, 1985.590909090909 
4414861, F, Munoz Laura Alexandra, 1778, COL, NULL, 20, 1996, 140.87045055669267, 26, 1843.6153846153845 
4415280, M, Torres Cueto Jesus Marcial, 2073, COL, FM, 20, 2000, 132.12143197911368, 21, 1978.5714285714287 
44153759, F, Dubnikova Anastasia, 2087, RUS, WFM, 40, 2004, 130.8598216176469, 23, 2170.6521739130435 
44154364, M, Osipov Aleksandr, 2145, RUS, NULL, 40, 2005, 127.12470061792216, 24, 2108.2916666666665 
44155573, M, Murzin Volodar, 2556, FID, IM, 10, 2006, 133.60061693115227, 184, 2412.4239130434785 
44157797, F, Nasyrova Ekaterina, 2056, RUS, WFM, 40, 2005, 134.8273953393961, 28, 2011.892857142857 
44157819, M, Kundianok Vladislav, 2315, RUS, FM, 20, 2005, 128.74644861494082, 23, 2022.1739130434783 
44159935, M, Efremov Vladislav, 2218, RUS, FM, 40, 2005, 133.82094733715232, 44, 2287.3636363636365 
44164548, F, Pogorelskikh Sofia, 2131, RUS, WFM, 40, 2004, 132.96217391093091, 53, 2127.9622641509436 
4416856, M, Florez Salazar Luis Angel, 2143, COL, NULL, 20, 1995, 134.16155402907802, 23, 2102.2608695652175 
44173873, M, Lystsov Leonid, 2038, RUS, CM, 40, 2007, 132.43746028013845, 23, 2129.8695652173915 
44175299, M, Sekoyan Vachagan, 2035, RUS, NULL, 20, 2003, 129.17806900023967, 24, 2071.2916666666665 
4417780, M, Gomez Barrero Sergio, 1973, COL, FM, 20, 1988, 138.5747713267299, 24, 1971.25 
44183267, M, Gerasimov Vadim, 1868, RUS, NULL, 40, 2005, 136.23867212129667, 24, 1935.5416666666667 
44183984, M, Tsybikov Tumen, 2281, RUS, FM, 20, 2004, 130.91241561689026, 34, 2239.1470588235293 
4419324, F, Cardona Martinez Lina Sofia, 1864, COL, WFM, 20, 2000, 141.4950952195807, 24, 1879.5 
44193645, M, Pingin Artem, 2369, RUS, FM, 20, 2008, 133.08115984096492, 39, 2237.3333333333335 
4421434, F, Diaz Meneses Luisa Fernanda, 1645, COL, WFM, 20, 2003, 138.3203025120479, 31, 1652.741935483871 
4427467, M, Soto Miguel Angel, 2352, COL, FM, 20, 2003, 134.04747316767234, 42, 2161.5 
4430050, M, Gonzalez Parejo Ramon Junior, 2179, COL, FM, 20, 1990, 135.45535814048225, 23, 2112.521739130435 
4430387, F, Montenegro Heidy, 1650, COL, NULL, 20, 1985, 139.55025738608322, 32, 1690.5625 
4430417, F, Rodriguez Carolina, 1697, COL, NULL, 20, 1981, 137.21453471947922, 26, 1724.6923076923076 
4430468, M, Alvarez Angel Nelson Eduardo, 2023, COL, NULL, 20, 2003, 138.836655270137, 44, 1816.8636363636363 
4430492, M, Cardoso Cardoso Jose Gabriel, 2483, COL, GM, 10, 2004, 133.95966298358223, 50, 2241.92 
4431022, F, Argote Heredia Valentina, 2140, COL, WIM, 20, 2000, 136.74813858864138, 54, 2027.0555555555557 
4433270, M, Pereira Vera Henry Alberto, 1760, COL, NULL, 20, 1978, 133.93442120915768, 33, 1941.909090909091 
4433491, M, Torres Richard, 1956, COL, NULL, 20, 1995, 134.26079369681955, 24, 1983.125 
4435036, M, Lozada Zuniga Andres, 1966, COL, NULL, 20, 1995, 135.83680323830623, 26, 1952.923076923077 
4435400, M, Ordonez Gonzalez Gabriel, 1969, COL, NULL, 20, 1995, 136.42200278646797, 31, 1892.3548387096773 
4437110, F, Gomez Vasquez Laura Sofia, 1666, COL, NULL, 40, 2004, 135.96729101095914, 24, 1688.1666666666667 
4437128, M, Avila Pavas Santiago, 2461, COL, IM, 10, 2004, 130.2060908861838, 56, 2285.3035714285716 
443727, F, Jaufarally Nadia, 1905, ENG, NULL, 40, 2004, 139.25451577167095, 34, 2048.6176470588234 
4437357, F, Rativa Jimenez Laura Milena, 1717, COL, NULL, 20, 2001, 134.57665865811128, 29, 1802.7586206896551 
4437780, F, Solano Deisy, 1352, COL, NULL, 20, 1995, 148.21769434591494, 23, 1533.9565217391305 
443883, M, Metcalfe Charlie P, 1773, ENG, NULL, 40, 2005, 138.26365411121563, 25, 1938.48 
4439333, M, Lopez Ramirez David Santiago, 2089, COL, FM, 40, 2005, 131.03245002799622, 21, 1772.5238095238096 
4439490, F, Ocampo Cristina, 1956, COL, WFM, 20, 1997, 138.3536648834427, 41, 1987.0731707317073 
4442024, M, Valderrama Quiceno Esteban Alb, 2439, COL, IM, 10, 1993, 131.88733629729077, 41, 2282.487804878049 
4443160, M, Ospina Castro Santiago, 2041, COL, NULL, 20, 2003, 133.2131159920409, 22, 1857.5454545454545 
4443233, F, Hoyos Garces Rosana, 1740, COL, WCM, 20, 2003, 136.8786193941332, 25, 1879.12 
4449401, M, Lopez Ramirez Daniel Giovanny, 1828, COL, NULL, 20, 2002, 132.17044867716982, 22, 1700.4545454545455 
4450612, M, Toro Miguel Angel, 1981, COL, NULL, 40, 2006, 132.05246243628258, 30, 1832.3333333333333 
44511965, F, Tanir Simay, 1563, TUR, NULL, 40, 2005, 141.62680780931254, 28, 1743.4642857142858 
4451279, F, Ruiz Jaraba Valentina Sofia, 1797, COL, NULL, 40, 2004, 139.7879181094687, 29, 1654.5862068965516 
445134, M, Okhai Shabir, 2149, ENG, NULL, 20, 1984, 133.014906936105, 36, 2115.3611111111113 
4452216, F, Suarez Ardila Luisa Maria, 1858, COL, NULL, 40, 2006, 139.01240192050042, 34, 1533.4117647058824 
4452410, F, Ceballos Castellanos Isabela, 1641, COL, NULL, 40, 2004, 142.96848605510445, 21, 1580.8095238095239 
44526091, F, Temel Nurcan, 1354, TUR, NULL, 20, 1996, 139.52568710035322, 24, 1467.3333333333333 
44544731, M, Hatirli Ugur Can, 1989, TUR, NULL, 40, 2005, 138.47326142772033, 27, 1734.4444444444443 
4455797, F, Manzano Gomez Valentina, 1703, COL, NULL, 40, 2004, 138.90102011912677, 27, 1700.962962962963 
44572646, M, Akbas Umut Ata, 2317, TUR, FM, 20, 2004, 132.35267635462938, 26, 1865.6923076923076 
4458451, F, Macias Chavarro Manuela, 1760, COL, NULL, 20, 2003, 134.46856318632675, 28, 1676.0714285714287 
4459113, F, Caballero Marrugo Maria Jose, 1542, COL, NULL, 20, 2001, 133.7707171495162, 23, 1930.391304347826 
4460642, F, Moncada Correa Sara, 2018, COL, WIM, 40, 2004, 134.84602049081886, 28, 1783.9285714285713 
446076, M, Yoon Jacob D, 2015, ENG, NULL, 40, 2006, 142.27702162346029, 25, 2208.72 
4464028, F, Finley Rosero Karol Valentina, 1597, COL, NULL, 40, 2004, 133.72070920983586, 23, 1879.391304347826 
4466080, M, Lopez Gonzalez Carlos Andres, 1958, COL, NULL, 20, 2002, 131.6811886103308, 27, 1876.0740740740741 
4471750, F, Leal Dayana Vanessa, 1698, COL, NULL, 20, 2003, 136.55073135317275, 25, 1509.88 
4473086, M, Campos Perilla Miguel Angel, 1409, COL, NULL, 40, 2004, 142.46548516426083, 21, 1459.6190476190477 
4479939, M, Cordoba Perez Jeronimo, 1887, COL, NULL, 40, 2005, 136.18537864613066, 23, 1719.1304347826087 
4481194, F, Almanza Avila Nataly, 1422, COL, NULL, 20, 2001, 136.71051730503964, 30, 1462.1333333333334 
4481542, M, Mosquera Orjuela Johan Esteban, 1377, COL, NULL, 20, 2003, 142.99244161392696, 21, 1480.2857142857142 
4482980, M, Giraldo Bohorquez Lucas, 1935, COL, NULL, 20, 2002, 132.45963128648884, 25, 1777.8 
4483103, F, Hernandez Bermudez Manuela, 1815, COL, WFM, 40, 2004, 139.66339241792764, 34, 1512.764705882353 
4486820, M, Loaiza Cuervo Santiago, 2037, COL, NULL, 40, 2004, 134.54589698683785, 28, 1779.857142857143 
448869, M, Royal Shreyas, 2435, ENG, FM, 10, 2009, 135.60894924352527, 36, 2152.75 
4500016, M, Ehlvest Jaan, 2530, USA, GM, 10, 1962, 131.8310750394154, 58, 2497.9310344827586 
4500024, M, Ladva Ottomar, 2513, EST, GM, 10, 1997, 139.95457568980746, 48, 2424.8333333333335 
4500075, M, Kiik Kalle, 2371, EST, IM, 10, 1963, 135.94807142282312, 25, 2352.32 
4500105, M, Sepp Olav, 2393, EST, IM, 10, 1969, 136.47178768838907, 35, 2374.4857142857145 
4500261, M, Kulaots Kaido, 2511, EST, GM, 10, 1976, 134.05898483851547, 138, 2439.963768115942 
45004722, F, Kanyamarala Trisha, 2163, IRL, WIM, 40, 2005, 133.14057073328289, 43, 2138.8837209302324 
4500490, M, Shvyrjov Igor, 2369, EST, GM, 10, 1955, 134.7157427537142, 23, 2474.7391304347825 
4500512, F, Narva Mai, 2389, EST, IM, 10, 1999, 141.23997358830945, 49, 2293.673469387755 
4500547, M, Seeman Tarvo, 2405, EST, IM, 10, 1969, 134.49694101641583, 65, 2359.923076923077 
4501047, M, Kanep Meelis, 2412, EST, GM, 10, 1983, 133.8187121836859, 68, 2433.8676470588234 
4501101, M, Krupenski Juri, 2398, EST, IM, 10, 1982, 136.81873307640637, 25, 2241.24 
45017905, M, Anadkat Kartavya, 2047, IND, NULL, 40, 2004, 131.1828900417853, 24, 2167.8333333333335 
4501829, M, Dubrovin Robert, 2219, EST, NULL, 20, 1986, 139.97254453791157, 32, 2358.59375 
4501950, M, Volodin Aleksandr, 2437, EST, GM, 10, 1990, 138.9603111995627, 54, 2359.759259259259 
4502094, M, Kukk Sander, 2230, EST, NULL, 20, 1987, 132.0160728861114, 29, 2541.0344827586205 
4502205, M, Valner Uku, 2296, EST, FM, 20, 1990, 131.74966466808698, 24, 2455.0833333333335 
45027390, M, Saurabh, 1120, IND, NULL, 40, 1990, 132.3810859992433, 56, 2287.660714285714 
4503023, M, Chukavin Kirill, 2371, EST, FM, 10, 2002, 138.23916084692385, 82, 2368.451219512195 
4503082, F, Olde Margareth, 2244, EST, WIM, 20, 2000, 130.6778947242826, 28, 2180.3928571428573 
450308, M, Stoyanov Viktor, 2243, ENG, NULL, 20, 2003, 137.07330601169033, 48, 2168.2291666666665 
4503503, M, Timoshin Andrei, 2179, EST, NULL, 20, 2003, 137.62462585984602, 27, 2271.4444444444443 
45042632, M, Ravuri Vinesh, 2166, USA, NULL, 20, 2001, 134.88147983668472, 28, 2399.8571428571427 
45048975, M, Aaryan Varshney, 2312, IND, FM, 20, 2005, 139.84001923354342, 72, 2269.8611111111113 
45062510, M, Arhan Chethan Anand, 2112, IND, NULL, 40, 2008, 139.84107310292205, 24, 2080.5416666666665 
45102422, M, Boyer Mahel, 2427, FRA, IM, 10, 2004, 131.8921241691489, 36, 2396.3333333333335 
452203, M, Gogia Armaan, 1937, ENG, NULL, 40, 2004, 137.85081563332358, 22, 2009.9545454545455 
452270, M, Merriman James, 2014, ENG, NULL, 40, 2007, 138.98356506611685, 22, 1947.1363636363637 
458872, M, Sandhu Manvith, 1780, ENG, NULL, 40, 2007, 138.96933511682786, 24, 1766.7083333333333 
4600088, M, Hertneck Gerald, 2470, GER, GM, 10, 1963, 131.22978198157963, 29, 2371.1724137931033 
4600223, M, Roeder Matthias, 2342, GER, IM, 10, 1966, 136.5835369825305, 37, 2228.7297297297296 
4600410, M, Zysk Robert, 2402, GER, IM, 10, 1966, 128.46152993658862, 23, 2368.521739130435 
4601718, M, Bezold Michael, 2481, GER, GM, 10, 1972, 145.936698442311, 24, 2470.4583333333335 
4601955, M, Maier Christian, 2304, GER, IM, 10, 1959, 128.82088855076924, 24, 2246.875 
4602064, M, Dittmar Peter, 2192, GER, FM, 20, 1960, 134.33590611941025, 23, 2101.6521739130435 
4603125, M, Simon Ralf-Axel, 2093, GER, FM, 20, 1953, 131.20547887974524, 23, 2048.2608695652175 
4603630, M, Behling Robert, 2022, GER, FM, 20, 1947, 130.6558853998295, 21, 2046.7142857142858 
4603915, M, Buchal Stephan, 2247, GER, FM, 20, 1953, 130.97108419758305, 23, 2200.6521739130435 
4604350, M, Buchenau Frank, 2218, GER, FM, 20, 1967, 133.41691835879396, 21, 2126.6190476190477 
4604393, M, Habibi Ali, 2188, GER, IM, 10, 1954, 132.85776812640694, 20, 2233.95 
4605918, M, Ackermann Hans Werner, 2191, GER, FM, 20, 1952, 133.17610686301103, 29, 2100.1724137931033 
4606000, M, Lorscheid Gerhard, 2112, GER, FM, 20, 1961, 129.1931650818295, 25, 2376.72 
4606965, M, Kiefer Gerhard, 2260, GER, FM, 20, 1953, 136.02505359902844, 35, 2097.342857142857 
4607090, M, Frick Christoph, 2118, GER, FM, 20, 1951, 137.41454359875218, 28, 2085.5 
460982, M, Zheng Harry Z, 2049, ENG, NULL, 40, 2010, 144.1346333284438, 23, 1857.4347826086957 
4610628, M, Kolbus Dietmar, 2292, IOM, IM, 10, 1966, 132.5089266050017, 68, 2251.8382352941176 
4610768, M, Stillger Bernhard, 2270, GER, FM, 20, 1971, 133.20162729915492, 31, 2214.8064516129034 
4610776, M, Haub Thorsten Michael, 2431, GER, GM, 10, 1968, 136.05363742836008, 25, 2280.44 
4611268, M, Boensch Uwe, 2467, GER, GM, 10, 1958, 129.00701604625593, 36, 2383.472222222222 
4611292, M, Vogt Lothar, 2327, GER, GM, 10, 1952, 130.5534348830724, 32, 2341.15625 
4611322, M, Tischbierek Raj, 2423, GER, GM, 10, 1962, 137.99753634588137, 21, 2355.1428571428573 
4611390, M, Womacka Mathias, 2413, GER, GM, 10, 1966, 131.67484877012706, 44, 2319.75 
4611446, M, Schulz Karsten, 2262, GER, FM, 20, 1962, 130.6248079040827, 22, 2256.590909090909 
4611799, M, Stern Rene, 2499, GER, GM, 10, 1972, 133.7377500117678, 29, 2281.310344827586 
4612205, F, Wagner-Michel Annett, 2004, GER, WIM, 20, 1955, 136.72355842029037, 37, 2156.810810810811 
4612213, F, Burchardt Brigitte, 2095, GER, WIM, 20, 1954, 136.56240150532275, 38, 2137.657894736842 
4612396, M, Maiwald Jens-Uwe, 2430, GER, GM, 10, 1974, 124.88464751670935, 22, 2466.090909090909 
